Word;DocNumber;TF-IDF
WAS;'01178 ';0.29
WAS;'01180 ';0.24
WAS;'01181 ';0.37
WAS;'01184 ';0.37
WAS;'01188 ';0.29
WAS;'01189 ';0.29
WAS;'01196 ';0.37
WAS;'01197 ';0.29
WAS;'01198 ';0.37
WAS;'01199 ';0.29
WAS;'01200 ';0.11
WAS;'01201 ';0.37
WAS;'01202 ';0.24
WAS;'01203 ';0.37
WAS;'01204 ';0.2
WAS;'01206 ';0.2
WAS;'01207 ';0.37
WAS;'01208 ';0.24
WAS;'01210 ';0.16
WAS;'01212 ';0.37
WAS;'01213 ';0.37
WAS;'01220 ';0.37
WAS;'01221 ';0.37
WAS;'01222 ';0.16
WAS;'01224 ';0.37
WAS;'01227 ';0.29
WAS;'01228 ';0.37
WAS;'01232 ';0.37
WAS;'01237 ';0.2
SIGNIFICANTLY;'00001 ';8.61
SIGNIFICANTLY;'00006 ';8.61
SIGNIFICANTLY;'00007 ';9.39
SIGNIFICANTLY;'00011 ';8.61
SIGNIFICANTLY;'00019 ';8.61
SIGNIFICANTLY;'00047 ';8.61
SIGNIFICANTLY;'00062 ';9.95
SIGNIFICANTLY;'00063 ';9.39
SIGNIFICANTLY;'00085 ';8.61
SIGNIFICANTLY;'00106 ';8.61
SIGNIFICANTLY;'00107 ';9.39
SIGNIFICANTLY;'00108 ';8.61
SIGNIFICANTLY;'00118 ';9.39
SIGNIFICANTLY;'00123 ';9.39
SIGNIFICANTLY;'00144 ';8.61
SIGNIFICANTLY;'00155 ';8.61
SIGNIFICANTLY;'00160 ';8.61
SIGNIFICANTLY;'00172';9.39
SIGNIFICANTLY;'00177';8.61
SIGNIFICANTLY;'00179';8.61
SIGNIFICANTLY;'00187';8.61
SIGNIFICANTLY;'00188';8.61
SIGNIFICANTLY;'00194';8.61
SIGNIFICANTLY;'00218';8.61
SIGNIFICANTLY;'00242';8.61
SIGNIFICANTLY;'00246';8.61
SIGNIFICANTLY;'00247';8.61
SIGNIFICANTLY;'00258';8.61
SIGNIFICANTLY;'00259';9.39
SIGNIFICANTLY;'00278';8.61
SIGNIFICANTLY;'00281';8.61
SIGNIFICANTLY;'00287';8.61
SIGNIFICANTLY;'00307';8.61
SIGNIFICANTLY;'00312';8.61
SIGNIFICANTLY;'00317';10.72
SIGNIFICANTLY;'00348';8.61
SIGNIFICANTLY;'00349';8.61
SIGNIFICANTLY;'00356 ';8.61
SIGNIFICANTLY;'00358 ';8.61
SIGNIFICANTLY;'00378 ';8.61
SIGNIFICANTLY;'00390 ';8.61
SIGNIFICANTLY;'00393 ';8.61
SIGNIFICANTLY;'00406 ';8.61
SIGNIFICANTLY;'00415 ';8.61
SIGNIFICANTLY;'00425 ';8.61
SIGNIFICANTLY;'00429 ';8.61
SIGNIFICANTLY;'00436 ';8.61
SIGNIFICANTLY;'00441 ';8.61
SIGNIFICANTLY;'00455 ';8.61
SIGNIFICANTLY;'00461 ';8.61
SIGNIFICANTLY;'00462 ';8.61
SIGNIFICANTLY;'00463 ';8.61
SIGNIFICANTLY;'00466 ';9.39
SIGNIFICANTLY;'00471 ';8.61
SIGNIFICANTLY;'00486 ';8.61
SIGNIFICANTLY;'00488 ';8.61
SIGNIFICANTLY;'00522 ';8.61
SIGNIFICANTLY;'00536 ';8.61
SIGNIFICANTLY;'00553 ';8.61
SIGNIFICANTLY;'00577 ';9.39
SIGNIFICANTLY;'00592 ';8.61
SIGNIFICANTLY;'00599 ';8.61
SIGNIFICANTLY;'00608 ';8.61
SIGNIFICANTLY;'00619 ';8.61
SIGNIFICANTLY;'00633 ';9.39
SIGNIFICANTLY;'00635 ';8.61
SIGNIFICANTLY;'00637 ';8.61
SIGNIFICANTLY;'00644 ';8.61
SIGNIFICANTLY;'00653 ';8.61
SIGNIFICANTLY;'00654 ';8.61
SIGNIFICANTLY;'00655 ';8.61
SIGNIFICANTLY;'00710 ';8.61
SIGNIFICANTLY;'00715 ';8.61
SIGNIFICANTLY;'00716 ';8.61
SIGNIFICANTLY;'00737 ';8.61
SIGNIFICANTLY;'00740 ';8.61
SIGNIFICANTLY;'00745 ';8.61
SIGNIFICANTLY;'00746 ';8.61
SIGNIFICANTLY;'00758 ';8.61
SIGNIFICANTLY;'00765 ';9.39
SIGNIFICANTLY;'00766 ';8.61
SIGNIFICANTLY;'00790 ';8.61
SIGNIFICANTLY;'00794 ';9.39
SIGNIFICANTLY;'00803 ';10.37
SIGNIFICANTLY;'00809 ';8.61
SIGNIFICANTLY;'00816 ';8.61
SIGNIFICANTLY;'00829 ';8.61
SIGNIFICANTLY;'00831 ';8.61
SIGNIFICANTLY;'00840 ';8.61
SIGNIFICANTLY;'00842 ';8.61
SIGNIFICANTLY;'00848 ';8.61
SIGNIFICANTLY;'00850 ';8.61
SIGNIFICANTLY;'00862 ';8.61
SIGNIFICANTLY;'00874 ';9.39
SIGNIFICANTLY;'00896 ';8.61
SIGNIFICANTLY;'00899 ';9.39
SIGNIFICANTLY;'00901 ';8.61
SIGNIFICANTLY;'00928 ';8.61
SIGNIFICANTLY;'00931 ';8.61
SIGNIFICANTLY;'00955 ';9.39
SIGNIFICANTLY;'00956 ';8.61
SIGNIFICANTLY;'00959 ';9.39
SIGNIFICANTLY;'00961 ';8.61
SIGNIFICANTLY;'00976 ';9.39
SIGNIFICANTLY;'00978 ';9.95
SIGNIFICANTLY;'00983 ';9.39
SIGNIFICANTLY;'00987 ';8.61
SIGNIFICANTLY;'00988 ';9.39
SIGNIFICANTLY;'00989 ';8.61
SIGNIFICANTLY;'01003 ';8.61
SIGNIFICANTLY;'01006 ';8.61
SIGNIFICANTLY;'01020 ';8.61
SIGNIFICANTLY;'01038 ';8.61
SIGNIFICANTLY;'01043 ';8.61
SIGNIFICANTLY;'01050 ';9.39
SIGNIFICANTLY;'01062 ';9.95
SIGNIFICANTLY;'01064 ';8.61
SIGNIFICANTLY;'01071 ';8.61
SIGNIFICANTLY;'01100 ';8.61
SIGNIFICANTLY;'01110 ';8.61
SIGNIFICANTLY;'01111 ';8.61
SIGNIFICANTLY;'01130 ';9.39
SIGNIFICANTLY;'01132 ';8.61
SIGNIFICANTLY;'01139 ';8.61
SIGNIFICANTLY;'01142 ';9.95
SIGNIFICANTLY;'01161 ';8.61
SIGNIFICANTLY;'01164';8.61
SIGNIFICANTLY;'01165 ';8.61
SIGNIFICANTLY;'01171 ';8.61
SIGNIFICANTLY;'01172 ';8.61
SIGNIFICANTLY;'01173 ';9.95
SIGNIFICANTLY;'01196 ';8.61
SIGNIFICANTLY;'01197 ';8.61
SIGNIFICANTLY;'01198 ';8.61
SIGNIFICANTLY;'01199 ';8.61
SIGNIFICANTLY;'01206 ';8.61
SIGNIFICANTLY;'01213 ';8.61
SIGNIFICANTLY;'01214 ';8.61
SIGNIFICANTLY;'01239 ';8.61
CHANGED;'00001 ';21.08
CHANGED;'00360 ';19.05
CHANGED;'00660 ';19.05
CHANGED;'00922 ';19.05
CHANGED;'01071 ';19.05
CHANGED;'01139 ';19.05
COMPARED;'00001 ';7.51
COMPARED;'00011 ';8.25
COMPARED;'00030 ';7.51
COMPARED;'00073 ';7.51
COMPARED;'00144 ';7.51
COMPARED;'00150 ';7.51
COMPARED;'00155 ';7.51
COMPARED;'00167 ';7.51
COMPARED;'00173';8.25
COMPARED;'00177';7.51
COMPARED;'00181';8.25
COMPARED;'00192';7.51
COMPARED;'00193';7.51
COMPARED;'00195';7.51
COMPARED;'00209';7.51
COMPARED;'00228';7.51
COMPARED;'00230';8.25
COMPARED;'00234';7.51
COMPARED;'00242';7.51
COMPARED;'00244';7.51
COMPARED;'00255';7.51
COMPARED;'00272';7.51
COMPARED;'00275';7.51
COMPARED;'00278';7.51
COMPARED;'00284';8.25
COMPARED;'00287';7.51
COMPARED;'00288';7.51
COMPARED;'00291';7.51
COMPARED;'00303';8.25
COMPARED;'00306';7.51
COMPARED;'00312';7.51
COMPARED;'00317';7.51
COMPARED;'00319';7.51
COMPARED;'00320';7.51
COMPARED;'00322';7.51
COMPARED;'00337';7.51
COMPARED;'00346';8.25
COMPARED;'00357 ';7.51
COMPARED;'00358 ';7.51
COMPARED;'00368 ';7.51
COMPARED;'00369 ';7.51
COMPARED;'00378 ';7.51
COMPARED;'00380 ';7.51
COMPARED;'00404 ';7.51
COMPARED;'00419 ';7.51
COMPARED;'00421 ';7.51
COMPARED;'00429 ';7.51
COMPARED;'00455 ';7.51
COMPARED;'00463 ';7.51
COMPARED;'00466 ';8.78
COMPARED;'00522 ';8.25
COMPARED;'00527 ';7.51
COMPARED;'00530 ';8.25
COMPARED;'00557 ';7.51
COMPARED;'00561 ';7.51
COMPARED;'00563 ';7.51
COMPARED;'00565 ';7.51
COMPARED;'00567 ';8.78
COMPARED;'00577 ';7.51
COMPARED;'00589 ';7.51
COMPARED;'00597 ';8.25
COMPARED;'00616 ';7.51
COMPARED;'00619 ';7.51
COMPARED;'00621 ';7.51
COMPARED;'00623 ';7.51
COMPARED;'00632 ';7.51
COMPARED;'00633 ';7.51
COMPARED;'00653 ';7.51
COMPARED;'00654 ';7.51
COMPARED;'00655 ';7.51
COMPARED;'00660 ';7.51
COMPARED;'00661 ';7.51
COMPARED;'00662 ';7.51
COMPARED;'00673 ';7.51
COMPARED;'00675 ';7.51
COMPARED;'00683 ';7.51
COMPARED;'00686 ';7.51
COMPARED;'00689 ';7.51
COMPARED;'00691 ';7.51
COMPARED;'00704 ';7.51
COMPARED;'00721 ';7.51
COMPARED;'00725 ';8.25
COMPARED;'00737 ';7.51
COMPARED;'00747 ';7.51
COMPARED;'00751 ';7.51
COMPARED;'00755 ';8.25
COMPARED;'00790 ';7.51
COMPARED;'00794 ';7.51
COMPARED;'00795 ';8.78
COMPARED;'00803 ';7.51
COMPARED;'00823 ';7.51
COMPARED;'00843 ';7.51
COMPARED;'00848 ';7.51
COMPARED;'00854 ';7.51
COMPARED;'00856 ';7.51
COMPARED;'00858 ';7.51
COMPARED;'00865 ';8.25
COMPARED;'00883 ';7.51
COMPARED;'00890 ';7.51
COMPARED;'00892 ';7.51
COMPARED;'00899 ';7.51
COMPARED;'00901 ';7.51
COMPARED;'00904 ';7.51
COMPARED;'00907 ';7.51
COMPARED;'00951 ';7.51
COMPARED;'00955 ';7.51
COMPARED;'00956 ';7.51
COMPARED;'00958 ';7.51
COMPARED;'00960 ';8.78
COMPARED;'00961 ';7.51
COMPARED;'00963 ';7.51
COMPARED;'00964 ';7.51
COMPARED;'00967 ';7.51
COMPARED;'00969 ';7.51
COMPARED;'00971 ';7.51
COMPARED;'00972 ';7.51
COMPARED;'00993 ';7.51
COMPARED;'00995 ';7.51
COMPARED;'00998 ';7.51
COMPARED;'01003 ';7.51
COMPARED;'01016 ';7.51
COMPARED;'01019 ';7.51
COMPARED;'01020 ';8.78
COMPARED;'01025 ';7.51
COMPARED;'01026 ';7.51
COMPARED;'01035 ';7.51
COMPARED;'01038 ';7.51
COMPARED;'01041 ';7.51
COMPARED;'01043 ';7.51
COMPARED;'01044 ';8.25
COMPARED;'01047 ';8.25
COMPARED;'01053 ';7.51
COMPARED;'01056 ';7.51
COMPARED;'01057 ';7.51
COMPARED;'01058 ';7.51
COMPARED;'01060 ';8.25
COMPARED;'01062 ';7.51
COMPARED;'01073 ';7.51
COMPARED;'01075 ';8.25
COMPARED;'01107 ';7.51
COMPARED;'01129 ';7.51
COMPARED;'01136 ';7.51
COMPARED;'01138 ';7.51
COMPARED;'01143 ';7.51
COMPARED;'01167 ';7.51
COMPARED;'01170 ';7.51
COMPARED;'01172 ';7.51
COMPARED;'01173 ';8.25
COMPARED;'01196 ';7.51
COMPARED;'01197 ';8.25
COMPARED;'01200 ';8.25
COMPARED;'01201 ';7.51
COMPARED;'01202 ';7.51
COMPARED;'01207 ';7.51
COMPARED;'01213 ';8.25
COMPARED;'01215 ';8.25
COMPARED;'01229 ';7.51
COMPARED;'01235 ';7.51
COMPARED;'01239 ';8.25
WITH;'00001 ';0.99
WITH;'00002 ';0.65
WITH;'00005 ';1.24
WITH;'00006 ';0.99
WITH;'00007 ';0.52
WITH;'00008 ';1.24
WITH;'00011 ';1.58
WITH;'00012 ';0.99
WITH;'00013 ';0.99
WITH;'00014 ';0.99
WITH;'00018 ';1.58
WITH;'00019 ';0.81
WITH;'00020 ';1.24
WITH;'00021 ';1.24
WITH;'00022 ';1.24
WITH;'00023 ';0.65
WITH;'00024 ';0.99
WITH;'00026 ';0.81
WITH;'00027 ';1.58
WITH;'00029 ';0.99
WITH;'00030 ';0.81
WITH;'00031 ';0.99
WITH;'00032 ';1.58
WITH;'00033 ';1.58
WITH;'00034 ';1.24
WITH;'00035 ';1.58
WITH;'00037 ';1.24
WITH;'00040 ';1.58
WITH;'00041 ';1.58
WITH;'00042 ';1.58
WITH;'00043 ';0.99
WITH;'00045 ';1.58
WITH;'00047 ';1.24
WITH;'00048 ';0.65
WITH;'00049 ';1.58
WITH;'00050 ';1.58
WITH;'00052 ';1.58
WITH;'00055 ';0.81
WITH;'00057 ';0.99
WITH;'00058 ';1.24
WITH;'00059 ';1.24
WITH;'00060 ';1.58
WITH;'00061 ';0.81
WITH;'00062 ';0.31
WITH;'00063 ';0.31
WITH;'00064 ';0.99
WITH;'00065 ';0.65
WITH;'00067 ';1.24
WITH;'00068 ';1.24
WITH;'00069 ';1.58
WITH;'00070 ';0.81
WITH;'00071 ';1.58
WITH;'00073 ';1.58
WITH;'00074 ';1.24
WITH;'00075 ';1.58
WITH;'00076 ';1.58
WITH;'00078 ';1.58
WITH;'00080 ';0.99
WITH;'00081 ';0.99
WITH;'00082 ';0.81
WITH;'00083 ';0.99
WITH;'00084 ';1.24
WITH;'00085 ';1.24
WITH;'00086 ';0.52
WITH;'00088 ';0.52
WITH;'00089 ';0.65
WITH;'00090 ';0.99
WITH;'00091 ';1.24
WITH;'00092 ';1.24
WITH;'00093 ';0.52
WITH;'00094 ';1.58
WITH;'00095 ';1.24
WITH;'00096 ';0.65
WITH;'00097 ';0.65
WITH;'00098 ';0.52
WITH;'00099 ';0.99
WITH;'00100 ';0.81
WITH;'00101 ';1.58
WITH;'00102 ';1.58
WITH;'00103 ';0.65
WITH;'00104 ';0.99
WITH;'00107 ';1.24
WITH;'00108 ';1.24
WITH;'00109 ';0.99
WITH;'00110 ';1.58
WITH;'00111 ';1.24
WITH;'00113 ';1.58
WITH;'00114 ';1.58
WITH;'00115 ';1.58
WITH;'00116 ';1.58
WITH;'00117 ';1.58
WITH;'00118 ';0.81
WITH;'00119 ';1.24
WITH;'00120 ';1.58
WITH;'00121 ';1.58
WITH;'00122 ';0.65
WITH;'00123 ';0.81
WITH;'00125 ';1.58
WITH;'00126 ';1.24
WITH;'00127 ';1.58
WITH;'00129 ';1.58
WITH;'00130 ';1.58
WITH;'00131 ';1.58
WITH;'00134 ';1.58
WITH;'00136 ';1.58
WITH;'00137 ';1.24
WITH;'00138 ';1.58
WITH;'00139 ';0.81
WITH;'00140 ';0.99
WITH;'00141 ';0.65
WITH;'00143 ';0.81
WITH;'00144 ';1.58
WITH;'00145 ';1.58
WITH;'00146 ';1.24
WITH;'00147 ';1.24
WITH;'00148 ';0.81
WITH;'00149 ';0.65
WITH;'00150 ';0.81
WITH;'00151 ';1.58
WITH;'00154 ';1.58
WITH;'00155 ';0.81
WITH;'00158 ';1.24
WITH;'00159 ';0.99
WITH;'00160 ';0.81
WITH;'00161 ';1.58
WITH;'00163 ';0.14
WITH;'00164 ';1.58
WITH;'00165 ';1.58
WITH;'00166 ';0.81
WITH;'00167 ';0.99
WITH;'00169';1.24
WITH;'00170';0.99
WITH;'00172';1.24
WITH;'00173';1.24
WITH;'00174';1.58
WITH;'00175';1.58
WITH;'00177';0.52
WITH;'00178';1.58
WITH;'00179';1.24
WITH;'00180';0.81
WITH;'00181';0.81
WITH;'00182';0.99
WITH;'00183';1.24
WITH;'00184';1.24
WITH;'00185';0.52
WITH;'00186';0.99
WITH;'00187';1.24
WITH;'00188';0.07
WITH;'00189';1.58
WITH;'00190';1.24
WITH;'00191';0.81
WITH;'00192';0.99
WITH;'00193';0.22
WITH;'00194';0.81
WITH;'00195';0.99
WITH;'00196';1.58
WITH;'00197';1.58
WITH;'00199';1.58
WITH;'00200';1.24
WITH;'00201';1.58
WITH;'00202';0.65
WITH;'00203';1.24
WITH;'00205';0.81
WITH;'00206';1.24
WITH;'00208';0.99
WITH;'00209';0.99
WITH;'00210';0.81
WITH;'00211';1.58
WITH;'00212';1.24
WITH;'00213';0.99
WITH;'00214';1.58
WITH;'00216';1.58
WITH;'00217';1.58
WITH;'00218';0.99
WITH;'00219';1.24
WITH;'00220';1.58
WITH;'00221';1.24
WITH;'00223';1.58
WITH;'00224';0.41
WITH;'00225';1.58
WITH;'00227';1.24
WITH;'00228';0.99
WITH;'00229';1.24
WITH;'00230';1.58
WITH;'00231';0.99
WITH;'00232';0.81
WITH;'00233';1.58
WITH;'00234';0.81
WITH;'00235';1.58
WITH;'00236';1.58
WITH;'00238';0.99
WITH;'00239';1.24
WITH;'00240';1.58
WITH;'00242';0.99
WITH;'00243';1.24
WITH;'00244';1.24
WITH;'00245';1.58
WITH;'00246';1.58
WITH;'00247';1.24
WITH;'00248';0.0
WITH;'00249';1.24
WITH;'00250';0.81
WITH;'00251';0.65
WITH;'00252';0.99
WITH;'00253';0.81
WITH;'00254';1.58
WITH;'00255';1.24
WITH;'00256';0.99
WITH;'00257';0.52
WITH;'00258';1.24
WITH;'00259';0.22
WITH;'00260';0.99
WITH;'00261';0.99
WITH;'00263';0.99
WITH;'00265';1.24
WITH;'00266';0.99
WITH;'00267';0.99
WITH;'00268';0.31
WITH;'00269';1.58
WITH;'00270';1.58
WITH;'00271';0.81
WITH;'00272';0.81
WITH;'00274';1.24
WITH;'00275';0.52
WITH;'00277';1.58
WITH;'00278';0.99
WITH;'00279';0.99
WITH;'00280';0.99
WITH;'00281';1.24
WITH;'00282';1.58
WITH;'00283';1.58
WITH;'00284';0.81
WITH;'00285';1.58
WITH;'00286';1.24
WITH;'00288';1.58
WITH;'00290';1.24
WITH;'00291';1.58
WITH;'00293';1.58
WITH;'00294';1.58
WITH;'00295';0.52
WITH;'00296';1.58
WITH;'00297';1.24
WITH;'00299';1.24
WITH;'00300';1.24
WITH;'00301';1.58
WITH;'00302';0.99
WITH;'00303';0.31
WITH;'00304';0.52
WITH;'00305';0.41
WITH;'00306';0.99
WITH;'00307';0.65
WITH;'00308';0.81
WITH;'00309';1.24
WITH;'00310';1.24
WITH;'00311';1.58
WITH;'00312';0.99
WITH;'00313';1.58
WITH;'00314';0.81
WITH;'00315';1.24
WITH;'00316';1.58
WITH;'00317';0.31
WITH;'00319';0.99
WITH;'00320';1.58
WITH;'00321';1.24
WITH;'00322';0.65
WITH;'00323';1.58
WITH;'00324';0.52
WITH;'00325';1.58
WITH;'00326';0.81
WITH;'00327';0.99
WITH;'00331';0.65
WITH;'00332';0.99
WITH;'00333';0.41
WITH;'00335';0.99
WITH;'00336';1.24
WITH;'00337';0.99
WITH;'00338';1.58
WITH;'00340';1.24
WITH;'00341';1.24
WITH;'00342';1.24
WITH;'00344';1.24
WITH;'00345';0.99
WITH;'00346';0.41
WITH;'00347';0.22
WITH;'00348';0.99
WITH;'00349';0.65
WITH;'00350';1.58
WITH;'00351';0.99
WITH;'00352';0.99
WITH;'00354';1.58
WITH;'00355';1.24
WITH;'00356 ';1.58
WITH;'00357 ';1.24
WITH;'00358 ';0.41
WITH;'00359 ';1.58
WITH;'00360 ';0.99
WITH;'00361 ';1.24
WITH;'00362 ';0.99
WITH;'00363 ';1.24
WITH;'00364 ';1.24
WITH;'00365 ';1.24
WITH;'00366 ';1.58
WITH;'00367 ';1.24
WITH;'00368 ';0.99
WITH;'00369 ';0.31
WITH;'00370 ';1.58
WITH;'00371 ';1.24
WITH;'00372 ';0.99
WITH;'00374 ';1.24
WITH;'00375 ';1.58
WITH;'00376 ';1.58
WITH;'00377 ';1.24
WITH;'00380 ';0.65
WITH;'00381 ';1.58
WITH;'00382 ';1.24
WITH;'00383 ';0.81
WITH;'00384 ';1.58
WITH;'00385 ';1.24
WITH;'00386 ';1.58
WITH;'00387 ';0.65
WITH;'00388 ';0.99
WITH;'00389 ';1.58
WITH;'00390 ';0.99
WITH;'00391 ';1.24
WITH;'00392 ';1.24
WITH;'00393 ';0.81
WITH;'00394 ';0.99
WITH;'00395 ';1.24
WITH;'00396 ';0.99
WITH;'00397 ';0.81
WITH;'00399 ';1.58
WITH;'00400 ';1.58
WITH;'00401 ';0.99
WITH;'00402 ';1.58
WITH;'00403 ';1.58
WITH;'00405 ';1.24
WITH;'00406 ';1.24
WITH;'00407 ';1.24
WITH;'00408 ';0.81
WITH;'00409 ';1.24
WITH;'00410 ';1.24
WITH;'00411 ';0.81
WITH;'00412 ';1.58
WITH;'00413 ';1.58
WITH;'00414 ';0.22
WITH;'00415 ';1.58
WITH;'00417 ';1.24
WITH;'00418 ';1.58
WITH;'00419 ';1.24
WITH;'00420 ';1.58
WITH;'00421 ';0.14
WITH;'00422 ';0.99
WITH;'00423 ';1.58
WITH;'00424 ';0.52
WITH;'00425 ';1.58
WITH;'00426 ';1.58
WITH;'00427 ';1.24
WITH;'00429 ';0.52
WITH;'00430 ';1.24
WITH;'00431 ';1.58
WITH;'00432 ';1.58
WITH;'00436 ';1.58
WITH;'00437 ';0.99
WITH;'00442 ';0.99
WITH;'00443 ';1.58
WITH;'00445 ';1.58
WITH;'00446 ';1.24
WITH;'00447 ';0.31
WITH;'00451 ';0.99
WITH;'00453 ';0.99
WITH;'00454 ';1.24
WITH;'00455 ';0.99
WITH;'00456 ';1.58
WITH;'00457 ';0.99
WITH;'00458 ';1.24
WITH;'00459 ';1.24
WITH;'00460 ';0.99
WITH;'00461 ';1.24
WITH;'00462 ';0.65
WITH;'00463 ';0.52
WITH;'00464 ';1.24
WITH;'00466 ';0.65
WITH;'00467 ';1.58
WITH;'00468 ';0.99
WITH;'00469 ';0.65
WITH;'00471 ';0.99
WITH;'00472 ';1.24
WITH;'00473 ';1.24
WITH;'00475 ';0.81
WITH;'00477 ';1.58
WITH;'00478 ';1.24
WITH;'00479 ';0.99
WITH;'00480 ';1.58
WITH;'00481 ';0.81
WITH;'00482 ';0.99
WITH;'00483 ';1.58
WITH;'00484 ';1.58
WITH;'00485 ';1.58
WITH;'00486 ';1.24
WITH;'00487 ';1.58
WITH;'00489 ';1.24
WITH;'00491 ';1.58
WITH;'00494 ';0.99
WITH;'00496 ';0.99
WITH;'00497 ';1.24
WITH;'00498 ';1.24
WITH;'00500 ';1.58
WITH;'00501 ';1.58
WITH;'00502 ';0.99
WITH;'00503 ';1.58
WITH;'00505 ';1.24
WITH;'00506 ';1.24
WITH;'00507 ';1.58
WITH;'00508 ';0.52
WITH;'00509 ';1.24
WITH;'00510 ';0.99
WITH;'00514 ';1.58
WITH;'00517 ';1.24
WITH;'00518 ';0.99
WITH;'00519 ';0.99
WITH;'00520 ';1.58
WITH;'00521 ';0.14
WITH;'00522 ';0.81
WITH;'00523 ';1.58
WITH;'00524 ';0.99
WITH;'00526 ';1.24
WITH;'00527 ';1.24
WITH;'00528 ';0.81
WITH;'00529 ';1.24
WITH;'00530 ';0.65
WITH;'00531 ';1.58
WITH;'00532 ';0.81
WITH;'00533 ';1.58
WITH;'00535 ';1.58
WITH;'00536 ';1.24
WITH;'00537 ';1.58
WITH;'00538 ';1.58
WITH;'00539 ';1.24
WITH;'00540 ';0.65
WITH;'00541 ';0.31
WITH;'00542 ';0.31
WITH;'00543 ';0.81
WITH;'00546 ';0.81
WITH;'00547 ';1.58
WITH;'00548 ';1.24
WITH;'00549 ';1.58
WITH;'00550 ';1.24
WITH;'00552 ';0.81
WITH;'00553 ';0.41
WITH;'00554 ';0.99
WITH;'00555 ';1.24
WITH;'00556 ';1.24
WITH;'00557 ';0.81
WITH;'00559 ';0.81
WITH;'00562 ';1.24
WITH;'00563 ';0.65
WITH;'00564 ';0.81
WITH;'00565 ';1.58
WITH;'00566 ';1.58
WITH;'00568 ';1.58
WITH;'00569 ';1.58
WITH;'00570 ';1.24
WITH;'00571 ';1.24
WITH;'00572 ';1.58
WITH;'00573 ';1.24
WITH;'00574 ';1.58
WITH;'00575 ';1.24
WITH;'00576 ';1.24
WITH;'00577 ';0.41
WITH;'00578 ';0.52
WITH;'00579 ';0.99
WITH;'00580 ';1.58
WITH;'00582 ';1.24
WITH;'00583 ';0.99
WITH;'00584 ';1.24
WITH;'00585 ';0.81
WITH;'00586 ';1.24
WITH;'00587 ';1.24
WITH;'00588 ';1.24
WITH;'00589 ';0.22
WITH;'00590 ';1.58
WITH;'00591 ';1.24
WITH;'00592 ';1.58
WITH;'00593 ';1.58
WITH;'00594 ';0.65
WITH;'00596 ';0.99
WITH;'00597 ';0.81
WITH;'00598 ';0.99
WITH;'00599 ';1.24
WITH;'00601 ';1.58
WITH;'00602 ';1.24
WITH;'00603 ';0.99
WITH;'00604 ';0.99
WITH;'00605 ';1.24
WITH;'00606 ';0.65
WITH;'00607 ';0.99
WITH;'00608 ';0.99
WITH;'00609 ';1.58
WITH;'00610 ';1.24
WITH;'00611 ';0.81
WITH;'00612 ';0.65
WITH;'00613 ';0.99
WITH;'00614 ';0.81
WITH;'00615 ';0.81
WITH;'00616 ';0.65
WITH;'00617 ';1.58
WITH;'00618 ';1.24
WITH;'00619 ';1.58
WITH;'00620 ';1.58
WITH;'00621 ';1.58
WITH;'00622 ';0.99
WITH;'00627 ';1.24
WITH;'00628 ';1.58
WITH;'00629 ';0.99
WITH;'00630 ';0.41
WITH;'00631 ';0.81
WITH;'00632 ';0.99
WITH;'00633 ';1.58
WITH;'00634 ';1.58
WITH;'00635 ';0.99
WITH;'00638 ';1.58
WITH;'00639 ';1.58
WITH;'00640 ';0.65
WITH;'00641 ';1.58
WITH;'00643 ';0.52
WITH;'00647 ';0.81
WITH;'00648 ';0.52
WITH;'00650 ';0.81
WITH;'00653 ';0.65
WITH;'00654 ';0.99
WITH;'00655 ';1.24
WITH;'00656 ';1.58
WITH;'00657 ';0.52
WITH;'00658 ';0.99
WITH;'00659 ';1.24
WITH;'00660 ';0.65
WITH;'00661 ';0.81
WITH;'00662 ';0.99
WITH;'00663 ';1.58
WITH;'00665 ';1.58
WITH;'00667 ';0.52
WITH;'00668 ';1.24
WITH;'00669 ';0.99
WITH;'00670 ';1.58
WITH;'00671 ';1.58
WITH;'00672 ';0.81
WITH;'00673 ';0.99
WITH;'00674 ';1.24
WITH;'00675 ';0.41
WITH;'00676 ';0.07
WITH;'00677 ';1.58
WITH;'00678 ';1.58
WITH;'00679 ';1.58
WITH;'00680 ';0.65
WITH;'00681 ';1.24
WITH;'00682 ';1.58
WITH;'00683 ';1.24
WITH;'00684 ';0.81
WITH;'00685 ';1.58
WITH;'00686 ';1.58
WITH;'00687 ';0.31
WITH;'00688 ';0.99
WITH;'00689 ';1.58
WITH;'00690 ';0.81
WITH;'00691 ';1.24
WITH;'00692 ';1.24
WITH;'00693 ';1.58
WITH;'00694 ';1.58
WITH;'00695 ';1.58
WITH;'00696 ';0.65
WITH;'00697 ';1.58
WITH;'00698 ';1.24
WITH;'00700 ';0.99
WITH;'00701 ';1.58
WITH;'00702 ';1.58
WITH;'00703 ';0.31
WITH;'00704 ';1.58
WITH;'00705 ';0.99
WITH;'00706 ';0.81
WITH;'00707 ';1.24
WITH;'00708 ';1.24
WITH;'00709 ';0.41
WITH;'00710 ';0.52
WITH;'00711 ';1.58
WITH;'00713 ';1.58
WITH;'00714 ';0.99
WITH;'00715 ';0.81
WITH;'00716 ';0.81
WITH;'00717 ';0.99
WITH;'00718 ';1.24
WITH;'00719 ';0.81
WITH;'00720 ';1.24
WITH;'00721 ';1.24
